"id","name","region"
"65495","Жуково (Раменский р-н)","Москва"
"65503","Ликова (Ленинский р-н)","Москва"
"65589","Алабушево (Солнечногорский р-н)","Москва"
"65591","Верея (Наро-Фоминский р-н)","Москва"
"65593","Жаворонки (Одинцовский р-н)","Москва"
"65763","Речицы (Раменский р-н)","Москва"
"65777","Долматово (Домодедовский р-н)","Москва"
"66833","Аббакумовка","Москва"
"66835","Акулово (Одинцовский р-н)","Москва"
"66837","Ангелово (Красногорский р-н)","Москва"
"66839","Анкудиново (Наро-Фоминский р-н)","Москва"
"66841","Апаринки (Ленинский р-н)","Москва"
"66843","Апрелевка (Наро-Фоминский р-н)","Москва"
"66845","Архангельское (Ногинский р-н)","Москва"
"66847","Атепцево (Наро-Фоминский р-н)","Москва"
"66849","Ащерино (Ленинский р-н)","Москва"
"66851","Балашиха","Москва"
"66853","Бекасово (Наро-Фоминский р-н)","Москва"
"66855","Белые Столбы (Домодедовский р-н)","Москва"
"66857","Беседы (Ленинский р-н)","Москва"
"66859","Большие Вяземы (Одинцовский р-н)","Москва"
"66861","Брехово (Солнечногорский р-н)","Москва"
"66863","Бронницы","Москва"
"66865","Бунятино (Дмитровский р-н)","Москва"
"66867","Быково (Подольский р-н)","Москва"
"66869","Быково (Раменский р-н)","Москва"
"66871","Ватутинки (Ленинский р-н)","Москва"
"66873","Видное (Ленинский р-н)","Москва"
"66875","Виноградово (Воскресенский р-н)","Москва"
"66877","Власиха","Москва"
"66879","Внуково","Москва"
"66881","Воздвиженское (Сергиево-Посадский р-н)","Москва"
"66885","Волоколамск (Волоколамский р-н)","Москва"
"66887","Воскресенск (Воскресенский р-н)","Москва"
"66889","Высоково (Истринский р-н)","Москва"
"66891","Вялки (Раменский р-н)","Москва"
"66893","Гжель (Раменский р-н)","Москва"
"66895","Голиково (Солнечногорский р-н)","Москва"
"66897","Гольево (Красногорский р-н)","Москва"
"66899","Горки Ленинские (Ленинский р-н)","Москва"
"66901","Грибки (Мытищинский р-н)","Москва"
"66903","Губино (Орехово-Зуевский р-н)","Москва"
"66905","Деденёво (Дмитровский р-н)","Москва"
"66909","Дедовск (Истринский р-н)","Москва"
"66911","Денежниково (Раменский р-н)","Москва"
"66913","Дзержинский","Москва"
"66915","Дмитров (Дмитровский р-н)","Москва"
"66917","Долгое-Ледово (Щелковский р-н)","Москва"
"66919","Долгопрудный","Москва"
"66921","Домодедово","Москва"
"66923","Дрезна (Орехово-Зуевский р-н)","Москва"
"66925","Дроздово (Ленинский р-н)","Москва"
"66927","Дубна","Москва"
"66929","Дурыкино (Солнечногорский р-н)","Москва"
"66931","Еганово (Раменский р-н)","Москва"
"66933","Егорьевск (Егорьевский р-н)","Москва"
"66935","Елино (Солнечногорский р-н)","Москва"
"66937","Еремино (Мытищинский р-н)","Москва"
"66941","Есипово (Солнечногорский р-н)","Москва"
"66943","Железнодорожный","Москва"
"66945","Жилино-Горки (Ногинский р-н)","Москва"
"66947","Житнево (Домодедовский р-н)","Москва"
"66949","Жуковский","Москва"
"66951","Заборье (Домодедовский р-н)","Москва"
"66953","Запрудня (Талдомский р-н)","Москва"
"66957","Звенигород","Москва"
"66959","Зеленоград","Москва"
"66961","Зеленый (Ногинский р-н)","Москва"
"66963","Зубово (Клинский р-н)","Москва"
